Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Deliveries_Lag1,Rolling_Mean_3
2021,9,0,3,4985,5637,99343.78,75,415,310.32,0,10801,6998.0,8033.666666666667
2020,5,3,0,14336,15361,119619.5,100,583,1253.68,2,3888,4985.0,8773.0
2025,11,0,3,9950,10033,118440.65,100,589,879.08,1,8881,14336.0,9757.0
2015,1,0,0,11325,11887,54449.08,60,339,575.88,0,6902,9950.0,11870.333333333334
2018,12,1,3,6229,6403,102455.86,60,346,323.29,0,5448,11325.0,9168.0
2015,11,2,2,7076,7801,55329.16,82,485,514.78,1,8941,6229.0,8210.0
2022,7,0,0,10705,10825,82247.95,100,594,953.82,0,4133,7076.0,8003.333333333333
2023,10,1,1,8195,8564,87177.66,75,427,524.89,2,6286,10705.0,8658.666666666666
2019,12,3,3,12529,12922,55076.56,82,479,900.21,0,7830,8195.0,10476.333333333334
2024,8,2,4,14108,14384,103388.03,82,453,958.64,1,3151,12529.0,11610.666666666666
2022,4,3,1,12255,13007,88092.61,120,692,1272.07,0,8965,14108.0,12964.0
2018,8,3,0,8810,9800,113912.9,75,433,572.21,0,5169,12255.0,11724.333333333334
2017,2,2,1,10407,10950,76021.75,82,451,704.03,2,6597,8810.0,10490.666666666666
2021,6,1,2,7341,7660,94023.36,100,555,611.14,1,10859,10407.0,8852.666666666666
2017,6,2,3,7136,8154,108694.43,82,484,518.07,1,12875,7341.0,8294.666666666666
2015,10,2,2,14212,16049,109118.46,100,565,1204.47,2,12946,7136.0,9563.0
2020,4,2,3,15453,16331,71193.73,82,469,1087.12,0,12815,14212.0,12267.0
2016,3,1,4,10416,10510,115410.52,82,465,726.52,1,4217,15453.0,13360.333333333334
2018,12,0,2,17422,18081,81270.85,120,667,1743.07,2,5471,10416.0,14430.333333333334
2025,5,1,1,7889,8089,57441.41,60,357,422.46,1,14971,17422.0,11909.0
2023,6,0,0,10630,12173,83452.35,120,703,1120.93,2,7448,7889.0,11980.333333333334
2025,6,2,3,16710,16947,74279.99,82,452,1132.94,0,5236,10630.0,11743.0
2019,9,3,2,3820,4316,96848.78,120,686,393.08,1,8854,16710.0,10386.666666666666
2022,11,0,1,8418,8979,119965.36,60,355,448.26,0,13721,3820.0,9649.333333333334
2017,4,1,0,16044,16841,109852.11,60,336,808.62,2,3853,8418.0,9427.333333333334
2015,8,2,1,13292,13982,74286.72,120,704,1403.64,1,8426,16044.0,12584.666666666666
2016,9,2,0,10761,11978,106343.47,120,661,1066.95,1,14553,13292.0,13365.666666666666
2018,11,3,3,10138,11349,101762.85,100,582,885.05,1,4869,10761.0,11397.0
2022,8,0,1,15457,17551,57306.0,100,599,1388.81,0,13322,10138.0,12118.666666666666
2016,12,2,3,11142,11477,57648.49,75,444,742.06,0,8269,15457.0,12245.666666666666
2022,6,0,3,8196,8771,54961.02,120,695,854.43,0,6172,11142.0,11598.333333333334
2022,8,2,0,11575,12476,89388.21,100,597,1036.54,2,5346,8196.0,10304.333333333334
2021,5,3,4,7656,8483,98109.81,120,665,763.69,0,14070,11575.0,9142.333333333334
2021,2,0,1,9838,11170,59780.44,82,454,669.97,0,8094,7656.0,9689.666666666666
2017,4,0,4,11278,11278,79159.61,100,576,974.42,2,3655,9838.0,9590.666666666666
2020,1,3,3,4111,4435,106615.96,120,681,419.94,1,9291,11278.0,8409.0
2016,8,0,2,11746,12560,78823.59,120,699,1231.57,2,9545,4111.0,9045.0
2017,5,2,4,8560,9524,57096.1,100,563,722.89,0,6315,11746.0,8139.0
2025,3,1,3,10895,11081,55876.62,100,566,924.99,2,6730,8560.0,10400.333333333334
2022,8,0,4,10678,11302,101912.21,60,341,546.18,0,6963,10895.0,10044.333333333334
2024,12,2,3,6862,7366,52020.05,60,331,340.7,2,9455,10678.0,9478.333333333334
2021,10,2,0,11296,11690,116526.58,100,597,1011.56,0,4172,6862.0,9612.0
2018,6,3,2,6735,7306,113561.3,120,683,690.0,1,6555,11296.0,8297.666666666666
2025,7,1,3,15335,16038,82171.09,60,335,770.58,0,10636,6735.0,11122.0
2019,3,1,1,8810,9203,104603.37,120,688,909.19,0,5729,15335.0,10293.333333333334
2020,3,1,4,9263,9727,86528.16,100,579,804.49,1,3101,8810.0,11136.0
2022,8,1,2,5485,5710,88332.84,75,417,343.09,2,4607,9263.0,7852.666666666667
2017,10,3,0,16216,18254,106196.77,100,598,1454.58,1,9431,5485.0,10321.333333333334
2024,10,3,3,6997,7194,85034.64,75,442,463.9,1,4801,16216.0,9566.0
2015,8,3,3,4085,4170,105581.76,60,348,213.24,0,9401,6997.0,9099.333333333334
2025,1,0,4,7834,8611,88530.13,75,417,490.02,1,4352,4085.0,6305.333333333333
2023,6,2,2,10779,11077,81015.32,75,418,675.84,1,14784,7834.0,7566.0
2016,10,3,1,14343,15856,87848.89,82,454,976.76,2,5902,10779.0,10985.333333333334
2021,12,3,2,4600,4845,69887.29,100,558,385.02,2,11919,14343.0,9907.333333333334
2018,4,2,0,48,50,71402.08,75,427,3.07,1,11070,4600.0,6330.333333333333
2023,9,2,2,15520,17556,114685.45,100,583,1357.22,1,14175,48.0,6722.666666666667
2017,7,2,2,6325,7006,101268.07,60,345,327.32,0,4936,15520.0,7297.666666666667
2020,6,2,4,4600,5244,53392.5,82,459,316.71,2,9790,6325.0,8815.0
2016,3,2,2,8282,8565,64843.14,100,580,720.53,1,7932,4600.0,6402.333333333333
2016,9,3,1,8385,8938,93070.86,100,554,696.79,1,13588,8282.0,7089.0
2015,5,1,4,10896,11016,88769.8,82,490,800.86,2,9277,8385.0,9187.666666666666
2024,1,1,2,15476,16004,63954.51,100,571,1325.52,1,12065,10896.0,11585.666666666666
2025,10,2,4,11160,11647,105604.66,60,344,575.86,0,3477,15476.0,12510.666666666666
2015,7,0,1,10192,10427,83679.81,120,691,1056.4,0,3621,11160.0,12276.0
2022,4,0,0,10731,11587,68646.43,100,594,956.13,0,14128,10192.0,10694.333333333334
2022,4,3,3,9951,10203,58829.51,75,447,667.21,0,10259,10731.0,10291.333333333334
2022,10,3,2,9010,9866,103262.4,120,719,971.73,2,5165,9951.0,9897.333333333334
2020,11,3,3,11180,12361,81769.26,100,577,967.63,1,13195,9010.0,10047.0
2024,1,0,0,8253,8377,97159.82,100,550,680.87,1,8703,11180.0,9481.0
2024,7,0,4,13962,15770,72613.05,75,429,898.45,0,7980,8253.0,11131.666666666666
2019,12,1,4,7926,8613,113793.93,60,346,411.36,1,5093,13962.0,10047.0
2018,1,3,0,5479,5576,118639.78,120,672,552.28,2,3806,7926.0,9122.333333333334
2020,6,0,0,6915,7153,63970.01,100,551,571.52,0,10720,5479.0,6773.333333333333
2023,3,0,2,9433,10123,114919.6,60,345,488.16,2,8851,6915.0,7275.666666666667
2016,2,1,0,10207,10691,85506.44,60,331,506.78,2,4780,9433.0,8851.666666666666
2023,4,1,2,4669,4895,108706.0,82,455,318.66,0,13052,10207.0,8103.0
2024,2,0,2,4948,4979,91876.64,75,444,329.54,0,7578,4669.0,6608.0
2020,9,0,3,6195,6676,57882.65,60,358,332.67,2,5202,4948.0,5270.666666666667
2025,3,2,2,11610,12377,86361.69,120,697,1213.83,2,12608,6195.0,7584.333333333333
2018,10,2,3,6459,7254,88124.16,120,664,643.32,1,14465,11610.0,8088.0
2022,7,1,0,7998,9144,65031.46,82,472,566.26,1,11832,6459.0,8689.0
2020,6,2,0,17072,18648,52769.03,60,342,875.79,2,10789,7998.0,10509.666666666666
2025,9,3,4,6453,6570,115098.93,120,693,670.79,0,12556,17072.0,10507.666666666666
2025,7,0,1,10582,10871,71787.17,120,690,1095.24,2,13356,6453.0,11369.0
2017,6,1,3,6329,6475,116131.54,60,352,334.17,0,13595,10582.0,7788.0
2022,5,2,1,14152,15088,100153.34,75,426,904.31,1,5535,6329.0,10354.333333333334
2025,12,0,2,12747,12885,111312.0,75,432,826.01,2,7899,14152.0,11076.0
2016,7,2,2,2926,3309,108935.35,120,671,294.5,1,12631,12747.0,9941.666666666666
2016,5,0,4,12317,12498,84176.88,82,457,844.33,1,6896,2926.0,9330.0
2023,4,2,3,14231,15537,61658.19,75,432,922.17,1,10081,12317.0,9824.666666666666
2025,5,3,0,6900,7400,99130.37,75,421,435.73,0,3049,14231.0,11149.333333333334
2021,9,3,0,11529,11639,110370.39,120,717,1239.94,1,5960,6900.0,10886.666666666666
2019,8,2,4,8185,9083,66311.33,120,708,869.25,1,10061,11529.0,8871.333333333334
2023,4,0,0,7925,8275,53501.32,100,574,682.34,1,7265,8185.0,9213.0
2021,1,3,3,12743,13026,102241.97,120,660,1261.56,1,5023,7925.0,9617.666666666666
2022,3,1,0,6899,7132,92851.11,60,342,353.92,0,3852,12743.0,9189.0
2018,10,0,2,6098,6104,78243.67,60,337,308.25,0,12826,6899.0,8580.0
2018,3,2,1,6190,6900,67711.84,60,355,329.62,2,4234,6098.0,6395.666666666667
2023,8,2,3,9332,10184,69243.58,100,585,818.88,2,10138,6190.0,7206.666666666667
2016,5,1,4,215,219,112062.3,60,343,11.06,2,5335,9332.0,5245.666666666667
2024,4,3,1,14808,15555,60113.3,60,336,746.32,2,13865,215.0,8118.333333333333
2020,8,3,3,9309,10327,51423.88,60,336,469.17,2,8844,14808.0,8110.666666666667
2016,5,3,2,15560,15968,85179.63,75,427,996.62,1,4756,9309.0,13225.666666666666
2021,9,2,0,11865,12433,67654.17,120,717,1276.08,0,14079,15560.0,12244.666666666666
2021,12,1,2,11799,12206,72929.64,82,459,812.36,2,8902,11865.0,13074.666666666666
2023,12,0,4,10707,12224,104572.6,100,580,931.51,2,8459,11799.0,11457.0
2015,1,0,3,7292,7298,107082.3,120,702,767.85,0,11748,10707.0,9932.666666666666
2018,9,2,3,10157,10828,111594.02,60,345,525.62,1,9093,7292.0,9385.333333333334
2015,9,0,1,8761,8999,90812.91,75,428,562.46,0,13712,10157.0,8736.666666666666
2021,12,0,4,7131,7266,83363.43,82,482,515.57,2,6099,8761.0,8683.0
2016,2,3,2,12174,12987,86037.21,120,681,1243.57,0,10115,7131.0,9355.333333333334
2024,9,0,0,9927,10308,112386.06,82,471,701.34,1,10190,12174.0,9744.0
2017,11,1,0,5328,5502,62798.64,60,354,282.92,0,6428,9927.0,9143.0
2018,10,3,1,735,800,119701.41,82,468,51.6,2,14048,5328.0,5330.0
2025,1,3,4,6916,7192,92230.41,75,437,453.34,2,10860,735.0,4326.333333333333
2016,1,2,4,7497,8301,113632.28,75,419,471.19,2,5850,6916.0,5049.333333333333
2018,7,3,0,16120,16882,77520.3,82,460,1112.28,1,4163,7497.0,10177.666666666666
2025,2,2,1,6578,6925,62147.58,60,341,336.46,2,8010,16120.0,10065.0
2015,7,2,4,11159,11759,111404.04,82,467,781.69,0,12799,6578.0,11285.666666666666
2021,7,0,4,15698,15861,91225.52,100,576,1356.31,0,11906,11159.0,11145.0
2016,4,2,0,6406,6533,110341.01,100,596,572.7,1,8844,15698.0,11087.666666666666
2017,9,0,4,9023,9446,95803.94,120,673,910.87,2,3172,6406.0,10375.666666666666
2024,3,0,3,3163,3193,53494.57,82,455,215.87,1,3856,9023.0,6197.333333333333
2023,6,3,4,4167,4394,117160.77,82,469,293.15,1,12061,3163.0,5451.0
2017,4,2,4,7609,8283,96271.0,75,415,473.66,0,9533,4167.0,4979.666666666667
2015,7,2,0,18301,19506,76386.11,75,429,1177.67,0,6616,7609.0,10025.666666666666
2015,6,0,3,7878,8087,56209.18,75,417,492.77,2,8529,18301.0,11262.666666666666
2017,3,0,1,12354,13672,118680.06,75,433,802.39,2,6114,7878.0,12844.333333333334
2015,12,3,0,9618,10530,115241.97,60,333,480.42,2,14246,12354.0,9950.0
2018,1,3,4,15089,15113,107858.58,82,483,1093.2,2,4253,9618.0,12353.666666666666
2025,7,2,1,8450,8776,76700.88,100,567,718.67,2,7468,15089.0,11052.333333333334
2024,6,3,3,7107,7176,118241.08,100,584,622.57,1,8009,8450.0,10215.333333333334
2020,12,0,4,11613,12256,85406.65,75,433,754.26,0,11743,7107.0,9056.666666666666
2016,5,1,2,14875,15004,119640.64,82,453,1010.76,2,11340,11613.0,11198.333333333334
2023,6,2,0,7500,8072,112147.27,120,701,788.62,2,7735,14875.0,11329.333333333334
2020,7,3,4,9915,10757,103430.64,75,417,620.18,1,5744,7500.0,10763.333333333334
2023,11,0,2,12065,12297,68562.66,60,355,642.46,1,6925,9915.0,9826.666666666666
2021,1,2,4,13280,14706,96856.98,60,344,685.25,0,10707,12065.0,11753.333333333334
2023,8,1,1,9420,9572,85455.08,120,665,939.64,1,14634,13280.0,11588.333333333334
2024,11,2,0,11790,12054,90612.35,60,349,617.21,1,11653,9420.0,11496.666666666666
2017,12,0,0,9252,10170,102582.4,60,352,488.51,1,9934,11790.0,10154.0
2018,7,1,1,13262,13406,69642.06,60,340,676.36,1,12389,9252.0,11434.666666666666
2015,10,0,4,3356,3711,114767.38,100,559,281.4,1,9815,13262.0,8623.333333333334
2021,2,3,0,10720,11921,71819.23,82,463,744.5,2,13054,3356.0,9112.666666666666
2017,5,0,4,12468,14162,50850.97,100,583,1090.33,2,3622,10720.0,8848.0
2018,12,1,1,16676,17802,102427.42,60,340,850.48,1,10616,12468.0,13288.0
2017,2,3,4,10789,10866,75203.53,75,448,725.02,2,9004,16676.0,13311.0
2021,10,1,0,12038,12914,87942.33,75,446,805.34,2,13798,10789.0,13167.666666666666
2023,5,2,1,9772,10055,64586.86,82,478,700.65,2,13935,12038.0,10866.333333333334
2023,5,3,0,4303,4516,56322.3,60,346,223.33,2,8748,9772.0,8704.333333333334
2017,9,1,2,6206,6964,104461.77,75,441,410.53,1,5252,4303.0,6760.333333333333
2015,1,3,4,12170,12958,70386.04,120,696,1270.55,2,4673,6206.0,7559.666666666667
2025,6,3,1,8352,8837,108918.42,82,459,575.04,2,11810,12170.0,8909.333333333334
2022,4,2,2,6662,7064,112321.18,75,426,425.7,0,11841,8352.0,9061.333333333334
2016,12,1,3,8111,8817,59743.77,100,572,695.92,2,10514,6662.0,7708.333333333333
2020,8,1,2,9894,11293,86416.13,82,478,709.4,2,12342,8111.0,8222.333333333334
2015,1,1,2,4350,4736,53251.53,82,475,309.94,1,5046,9894.0,7451.666666666667
2020,3,1,1,19103,19643,106347.68,75,448,1283.72,1,6223,4350.0,11115.666666666666
2018,10,2,0,8350,9313,115435.69,120,714,894.28,2,12835,19103.0,10601.0
2017,4,1,3,3743,4244,116251.96,82,487,273.43,0,8033,8350.0,10398.666666666666
2015,12,1,4,16262,17928,81213.19,75,422,1029.38,2,14965,3743.0,9451.666666666666
2019,6,3,4,6143,6913,118210.75,75,449,413.73,1,3783,16262.0,8716.0
2017,4,3,3,2533,2832,67570.1,100,578,219.61,0,7302,6143.0,8312.666666666666
2016,1,3,3,9985,10910,99172.55,75,433,648.53,2,3117,2533.0,6220.333333333333
2018,9,2,4,9274,10196,91675.65,100,570,792.93,1,8066,9985.0,7264.0
2023,2,2,3,2076,2270,108112.81,100,568,176.88,2,8165,9274.0,7111.666666666667
2019,11,3,2,12028,12708,68075.88,60,337,608.02,1,8493,2076.0,7792.666666666667
2023,7,1,2,9870,10098,95257.46,82,458,678.07,1,12006,12028.0,7991.333333333333
2024,2,0,4,11792,12800,102953.44,82,455,804.8,2,13060,9870.0,11230.0
2025,11,3,1,10859,12067,84958.32,120,688,1120.65,1,4320,11792.0,10840.333333333334
2023,11,0,3,15680,17800,114083.11,100,588,1382.98,2,5739,10859.0,12777.0
2023,5,2,4,12274,13261,102631.34,75,417,767.74,0,7179,15680.0,12937.666666666666
2018,7,3,3,14614,15514,84275.09,75,428,938.22,0,3288,12274.0,14189.333333333334
2020,9,0,4,8632,8959,78464.56,60,341,441.53,0,12535,14614.0,11840.0
2024,4,0,3,6267,6555,83265.92,60,343,322.44,1,11502,8632.0,9837.666666666666
2023,4,0,2,9304,9655,75922.41,60,330,460.55,1,9287,6267.0,8067.666666666667
2021,5,1,1,14405,15427,93240.88,60,343,741.14,1,13729,9304.0,9992.0
2021,9,1,2,4751,5071,51549.41,75,436,310.72,0,7967,14405.0,9486.666666666666
2025,3,2,3,9205,9975,53963.05,82,457,631.0,0,6423,4751.0,9453.666666666666
2016,2,2,1,12554,13295,95586.31,60,333,627.07,1,10894,9205.0,8836.666666666666
2017,10,3,1,7977,8575,98361.88,60,350,418.79,1,10783,12554.0,9912.0
2024,11,1,2,8163,8373,103356.16,82,491,601.2,1,12333,7977.0,9564.666666666666
2024,5,3,1,7159,8080,97464.23,60,338,362.96,0,9739,8163.0,7766.333333333333
2025,5,0,4,10489,10758,89539.44,100,585,920.41,2,5429,7159.0,8603.666666666666
2022,5,3,0,10895,11979,76677.04,60,351,573.62,0,7033,10489.0,9514.333333333334
2023,8,3,4,18593,18952,109872.01,75,434,1210.4,2,13669,10895.0,13325.666666666666
2016,4,0,0,2655,2813,81304.18,120,696,277.18,2,9188,18593.0,10714.333333333334
2021,2,1,1,10739,11406,98267.39,100,567,913.35,1,6327,2655.0,10662.333333333334
2022,5,3,1,8324,8626,61834.04,100,588,734.18,1,4556,10739.0,7239.333333333333
2020,8,3,4,12554,14207,86907.86,120,715,1346.42,1,8805,8324.0,10539.0
2020,6,1,2,1288,1463,104690.35,75,413,79.79,1,6924,12554.0,7388.666666666667
2017,11,0,1,10882,11790,109158.46,100,589,961.42,0,5101,1288.0,8241.333333333334
2021,6,3,1,14393,14572,63373.63,120,686,1481.04,1,10017,10882.0,8854.333333333334
2017,7,0,3,11469,12633,108653.59,100,592,1018.45,0,11980,14393.0,12248.0
2016,10,3,0,13801,15648,62973.11,82,454,939.85,2,5874,11469.0,13221.0
2021,7,2,3,9834,9938,63255.26,120,706,1041.42,2,13097,13801.0,11701.333333333334
2017,6,0,0,7988,8226,111422.9,75,440,527.21,0,3164,9834.0,10541.0
2025,11,2,2,11127,11803,89813.84,100,589,983.07,0,11365,7988.0,9649.666666666666
2020,10,0,3,7925,8863,52184.95,100,598,710.87,0,9319,11127.0,9013.333333333334
2024,11,1,1,5924,6117,59568.66,60,346,307.46,0,10264,7925.0,8325.333333333334
2017,8,3,3,13433,13844,85546.35,60,342,689.11,0,3217,5924.0,9094.0
2023,5,0,4,9314,10054,72521.59,82,454,634.28,1,13747,13433.0,9557.0
2021,3,0,4,8946,9460,110836.93,82,474,636.06,1,8274,9314.0,10564.333333333334
2022,7,2,2,11804,13554,116434.86,82,454,803.85,2,14200,8946.0,10021.333333333334
2015,12,1,3,7199,8250,117821.45,100,587,633.87,2,4561,11804.0,9316.333333333334
2024,4,3,0,10275,10781,95744.23,60,338,520.94,1,9848,7199.0,9759.333333333334
2019,11,1,0,12478,13181,102941.71,60,346,647.61,2,3929,10275.0,9984.0
2015,6,1,4,3186,3405,118602.28,60,344,164.4,2,6945,12478.0,8646.333333333334
2022,11,2,3,5929,6452,89948.28,100,574,510.49,0,9599,3186.0,7197.666666666667
2015,4,1,1,10279,11728,90283.19,120,683,1053.08,0,10719,5929.0,6464.666666666667
2020,11,2,3,2824,2913,65927.37,120,676,286.35,2,4528,10279.0,6344.0
2025,2,1,0,7305,7758,116669.45,82,484,530.34,2,8772,2824.0,6802.666666666667
2015,2,3,0,8629,9849,72624.21,82,472,610.93,1,11436,7305.0,6252.666666666667
2020,2,2,2,10184,11135,50703.29,60,335,511.75,0,8895,8629.0,8706.0
2025,2,3,2,10862,11148,76032.72,60,330,537.67,2,4644,10184.0,9891.666666666666
2015,8,3,0,13321,13388,89892.28,60,352,703.35,1,13521,10862.0,11455.666666666666
2017,3,2,1,15936,17128,50847.22,100,550,1314.72,0,7284,13321.0,13373.0
2018,5,0,1,14920,15842,115431.09,75,421,942.2,2,4445,15936.0,14725.666666666666
2023,1,2,1,2752,2957,82034.23,60,345,142.42,1,4679,14920.0,11202.666666666666
2021,3,2,3,13830,14112,63768.2,82,453,939.75,1,5377,2752.0,10500.666666666666
2015,5,1,2,9360,9439,58317.25,120,667,936.47,1,10790,13830.0,8647.333333333334
2020,3,0,0,8524,9379,78721.26,82,470,600.94,0,3589,9360.0,10571.333333333334
2024,2,1,4,9475,9859,119953.46,100,565,803.01,2,13613,8524.0,9119.666666666666
2024,1,1,3,13567,15581,78481.53,75,412,838.44,1,5037,9475.0,10522.0
2023,7,1,1,15066,15174,78550.2,75,438,989.84,0,5722,13567.0,12702.666666666666
2022,10,3,1,11332,12634,73716.08,82,458,778.51,0,8056,15066.0,13321.666666666666
2017,1,3,0,9893,10008,78528.01,120,684,1015.02,2,3792,11332.0,12097.0
2021,11,0,0,19764,22618,91262.96,60,344,1019.82,0,9880,9893.0,13663.0
2024,10,2,2,14285,15878,86964.09,100,570,1221.37,2,6225,19764.0,14647.333333333334
2025,7,3,3,4649,5037,116982.19,75,445,310.32,0,7854,14285.0,12899.333333333334
2018,1,2,4,14636,16424,92828.17,60,341,748.63,2,6064,4649.0,11190.0
2024,6,2,2,10092,10921,81711.03,75,445,673.64,2,4200,14636.0,9792.333333333334
2024,8,2,2,8703,9620,92983.05,120,690,900.76,1,8205,10092.0,11143.666666666666
2025,11,3,2,9599,9925,59039.55,60,358,515.47,2,11542,8703.0,9464.666666666666
2023,2,1,2,8847,10049,104884.32,120,697,924.95,0,6780,9599.0,9049.666666666666
2022,5,0,0,11224,12261,80010.76,82,458,771.09,0,14307,8847.0,9890.0
2016,7,3,3,12889,14815,75781.67,120,686,1326.28,0,11664,11224.0,10986.666666666666
2018,2,1,0,13038,14926,77660.87,120,703,1374.86,2,7149,12889.0,12383.666666666666
2023,4,1,3,18742,20023,74109.96,100,584,1641.8,0,12114,13038.0,14889.666666666666
2021,11,1,1,11766,12421,81423.82,60,346,610.66,2,5442,18742.0,14515.333333333334
2019,4,1,1,7640,7897,85315.2,60,337,386.2,2,3109,11766.0,12716.0
2019,4,0,2,13990,14502,117671.4,82,490,1028.26,0,5971,7640.0,11132.0
2018,9,3,3,11034,11534,110108.87,120,711,1176.78,0,12175,13990.0,10888.0
2020,7,2,2,12506,12958,64576.23,100,562,1054.26,2,12670,11034.0,12510.0
2024,2,3,1,7238,7918,73545.81,75,437,474.45,1,3385,12506.0,10259.333333333334
2025,7,2,0,15454,16515,89701.52,82,487,1128.91,2,14639,7238.0,11732.666666666666
2017,10,1,2,13415,14397,78132.1,60,334,672.09,2,9871,15454.0,12035.666666666666
2016,7,3,0,3897,4361,56509.34,82,475,277.66,2,8771,13415.0,10922.0
2024,9,1,2,8828,9269,119442.69,100,555,734.93,1,3635,3897.0,8713.333333333334
2020,2,2,0,9721,10412,50697.85,120,665,969.67,0,12691,8828.0,7482.0
2015,4,2,3,12380,13628,102666.22,100,589,1093.77,1,12475,9721.0,10309.666666666666
2015,2,1,3,9893,9969,69505.25,82,488,724.17,2,5874,12380.0,10664.666666666666
2016,12,0,4,8627,9225,118669.12,60,344,445.15,0,13362,9893.0,10300.0
2017,3,1,2,5939,6357,112309.88,75,439,391.08,2,3746,8627.0,8153.0
2018,1,1,2,19646,21398,101720.67,82,452,1332.0,1,10904,5939.0,11404.0
2015,3,2,2,5689,5733,87194.82,60,346,295.26,1,10649,19646.0,10424.666666666666
2017,8,2,4,16799,19039,90516.47,82,476,1199.45,1,4877,5689.0,14044.666666666666
2016,4,3,3,12275,12779,55559.36,100,554,1020.05,2,13730,16799.0,11587.666666666666
2017,12,2,4,7884,8392,108166.44,60,333,393.81,0,11819,12275.0,12319.333333333334
2024,7,2,4,5244,5383,111112.49,100,587,461.73,2,10912,7884.0,8467.666666666666
2020,4,2,1,5132,5754,70629.1,75,433,333.32,1,11944,5244.0,6086.666666666667
2017,8,3,0,15856,16458,50698.51,100,586,1393.74,2,9427,5132.0,8744.0
2015,1,1,3,8833,8878,113652.43,82,461,610.8,2,10950,15856.0,9940.333333333334
2020,5,3,2,9483,9811,70383.75,75,441,627.3,2,3906,8833.0,11390.666666666666
2018,5,3,4,9998,10662,93197.42,82,485,727.35,0,5354,9483.0,9438.0
2019,5,1,0,7417,8061,112230.04,82,474,527.35,2,10580,9998.0,8966.0
2016,5,2,1,7577,7866,108861.01,60,331,376.2,2,13821,7417.0,8330.666666666666
2021,8,2,1,6851,7836,100096.39,120,707,726.55,0,11449,7577.0,7281.666666666667
2015,3,1,3,3940,4493,98722.09,75,433,255.9,1,4166,6851.0,6122.666666666667
2025,6,0,4,7667,7939,98554.44,60,359,412.87,1,14547,3940.0,6152.666666666667
2015,6,1,1,8922,9609,104855.71,75,427,571.45,2,10465,7667.0,6843.0
2016,6,1,0,2134,2172,63822.93,120,713,228.23,1,10749,8922.0,6241.0
2019,6,2,0,17397,17726,59089.99,60,350,913.34,0,13303,2134.0,9484.333333333334
2015,12,2,4,7294,7513,84411.62,82,453,495.63,1,9983,17397.0,8941.666666666666
2015,11,0,4,8449,9279,88560.02,120,665,842.79,0,7901,7294.0,11046.666666666666
2019,10,3,0,16370,17561,60456.71,60,349,856.97,0,5068,8449.0,10704.333333333334
2024,7,1,3,10126,10487,109576.43,60,346,525.54,2,5482,16370.0,11648.333333333334
2023,3,3,0,11124,11921,65644.6,75,438,730.85,0,5289,10126.0,12540.0
2018,4,0,4,8487,8618,78141.91,82,480,611.06,0,12357,11124.0,9912.333333333334
2019,7,2,1,12003,13217,118596.88,100,599,1078.47,1,11240,8487.0,10538.0
